Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243025


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243025;2;01/08/1962;1;12,4;28,1;25;5;1;1;0;1435,59997558594;2;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;7,6;6,3;12,4;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1962;1;16,8;41,1;20;8;1;1;0;1435,59997558594;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,8;1,6;0,0;5,2;1,8;1,0;0,0;9,3;4,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1962;1;14,7;30,6;14;9;1;1;0;1435,59997558594;2;0,0;0,0;0,0;3,0;0,2;0,4;0,0;0,0;2,4;0,0;2,5;0,0;4,9;14,7;0,0;1,8;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1962;1;29,2;77,0;4;8;1;1;0;1435,59997558594;2;0,0;0,1;0,0;29,2;0,4;0,0;0,0;4,6;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,0;13,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1962;1;17,3;37,2;21;9;1;1;0;1435,59997558594;2;0,0;8,2;0,0;1,4;0,0;0,0;0,0;0,0;0,0;1,1;1,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,2;17,3;0,0;0,0;0,0;0,0;1,0;4,1;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1962;1;15,6;26,8;3;4;1;1;0;1435,59997558594;2;0,0;0,0;15,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;6,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1962;1;110,4;255,6;25;12;1;1;0;1435,59997558594;2;0,0;0,0;0,0;0,0;5,2;33,6;7,0;4,8;7,6;0,0;0,0;2,6;10,6;0,0;0,0;0,0;0,0;0,0;20,6;51,0;0,4;0,0;0,0;0,0;110,4;1,8;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1962;1;;479,1;;;0;2;0;1435,59997558594;2;0,0;0,0;0,0;16,3;0,0;0,0;0,0;20,3;0,6;0,0;0,8;0,0;0,0;0,0;0,0;213,0;111,0;0,8;2,2;10,3;4,8;0,0;26,2;0,0;0,0;0,3;15,1;42,6;;;4,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;
2243025;2;01/12/1961;1;63,4;140,4;4;13;1;1;0;1037,40002441406;2;0,0;0,0;0,9;63,4;10,6;11,2;2,0;6,8;0,2;8,2;0,0;0,0;0,0;0,6;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,6;0,0;0,0;0,0;22,0;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1961;1;26,2;58,9;29;8;1;1;0;1037,40002441406;2;0,0;0,0;0,0;0,0;3,0;5,7;8,7;0,0;0,0;0,0;0,0;6,5;0,8;3,4;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1961;1;1,0;2,9;12;6;1;1;0;1037,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,3;0,2;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1961;1;1,2;2,8;8;4;1;1;0;1037,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,8;1,2;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1961;1;5,4;10,4;22;4;1;1;0;1037,40002441406;2;4,1;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1961;1;;44,7;;;0;2;0;1037,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;10,4;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;18,6;5,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;
2243025;2;01/06/1961;1;30,8;71,4;17;8;1;1;0;1037,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;10,9;23,4;30,8;1,2;0,0;0,0;0,0;0,0;1,7;2,8;0,0;0,3;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1961;1;57,9;116,2;12;9;1;1;0;1037,40002441406;2;0,0;0,0;0,0;3,0;0,3;0,6;0,0;0,0;0,5;20,6;19,2;57,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;13,5;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1961;1;39,8;146,5;7;11;1;1;0;1037,40002441406;2;0,0;0,0;0,0;0,0;0,0;14,4;39,8;17,2;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,3;23,7;0,6;2,4;0,0;0,0;5,2;9,0;10,1;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1961;1;101,2;213,6;13;10;1;1;0;1037,40002441406;2;7,6;47,0;0,0;0,0;0,0;0,0;0,0;7,2;0,0;0,0;0,0;0,0;101,2;0,0;0,0;0,0;0,0;4,2;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;9,4;11,8;14,7;10,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1961;1;29,0;68,6;24;9;1;1;0;1037,40002441406;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,4;5,4;0,0;4,0;7,4;9,2;9,4;2,4;0,4;0,0;0,0;0,0;0,0;0,0;0,0;19,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1961;1;45,0;161,0;26;13;1;1;0;1037,40002441406;2;3,0;5,6;0,4;0,0;0,0;0,0;2,0;0,4;0,0;0,0;0,0;0,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;45,0;38,0;35,4;4,0;2,8;2,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1960;1;38,6;93,6;7;13;1;1;0;1276,59997558594;1;0,0;4,4;0,0;0,0;0,0;0,0;38,6;12,8;0,0;0,0;0,0;0,0;1,0;0,6;0,0;0,0;2,4;0,0;2,0;11,6;0,8;2,6;0,0;0,0;0,0;3,2;0,0;0,0;0,0;1,0;12,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1960;1;30,0;73,5;16;10;1;1;0;1276,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;16,0;9,5;30,0;0,0;0,0;0,0;0,0;0,8;2,8;0,0;0,0;0,0;4,8;1,6;0,0;1,0;3,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1960;1;12,0;29,8;26;4;2;1;0;1276,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,0;0,8;11,0;6,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;
2243025;2;01/09/1960;1;15,8;59,0;30;6;1;1;0;1276,59997558594;1;0,0;14,6;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;11,8;9,4;15,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1960;1;38,2;77,4;21;6;1;1;0;1276,59997558594;1;0,0;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,6;7,8;0,0;0,0;0,0;38,2;4,0;6,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1960;1;11,8;33,4;12;4;1;1;0;1276,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;11,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;11,8;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1960;1;36,0;57,6;28;6;1;1;0;1276,59997558594;1;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;5,2;0,0;0,0;36,0;0,6;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1960;1;38,4;149,4;10;11;1;1;0;1276,59997558594;1;14,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,4;4,2;2,0;11,4;2,4;0,0;18,4;0,0;0,0;0,0;0,0;0,0;18,0;6,2;0,6;0,0;0,0;0,0;0,0;0,0;0,0;33,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1960;1;42,0;54,7;11;6;1;1;0;1276,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,6;42,0;4,8;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,2;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1960;1;90,0;270,6;6;17;1;1;0;1276,59997558594;1;13,0;0,0;0,0;0,0;0,0;90,0;17,5;0,2;0,4;13,6;0,0;14,8;19,2;2,0;5,0;16,2;0,0;0,0;0,0;0,0;0,0;26,9;3,5;0,0;24,2;16,4;4,3;0,0;0,0;3,4;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1960;1;59,4;282,2;4;15;1;1;0;1276,59997558594;1;33,0;0,0;0,2;59,4;3,2;0,0;35,8;34,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;6,2;28,2;0,0;9,0;3,2;6,0;51,0;4,8;0,0;8,0;;;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2243025;2;01/01/1960;1;38,3;95,4;2;9;1;1;0;1276,59997558594;1;0,9;38,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,0;9,6;15,6;1,6;5,2;0,0;0,0;0,0;0,0;0,0;4,0;5,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1959;1;19,4;48,6;23;10;1;1;0;1234,30004882812;1;0,0;0,0;0,0;0,0;3,2;0,0;0,6;0,0;0,4;4,6;0,4;0,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,4;0,0;9,8;4,4;2,4;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1959;1;44,8;161,6;22;13;1;1;0;1234,30004882812;1;42,8;7,8;5,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,8;5,8;8,6;0,0;0,0;0,0;0,8;3,0;0,6;14,8;6,8;0,0;0,0;19,2;13,8;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1959;1;30,0;62,9;22;9;1;1;0;1234,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;0,3;0,0;0,0;1,0;0,0;0,0;12,4;0,0;0,0;30,0;6,4;0,0;0,0;0,0;0,0;0,0;9,4;0,6;2,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1959;1;24,4;26,8;13;2;1;1;0;1234,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;24,4;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1959;1;47,0;132,4;15;10;1;1;0;1234,30004882812;1;0,0;0,0;0,0;38,6;14,8;1,0;0,0;11,6;8,2;0,0;0,0;0,0;5,8;0,0;47,0;0,0;0,0;2,6;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1959;1;67,6;68,4;3;2;1;1;0;1234,30004882812;1;0,0;0,0;67,6;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1959;1;14,8;29,9;19;6;1;1;0;1234,30004882812;1;0,0;0,7;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;8,6;3,6;14,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1959;1;95,4;181,5;20;8;1;1;0;1234,30004882812;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;20,4;0,0;0,0;0,0;0,0;0,0;95,4;46,2;3,3;11,0;2,2;0,0;0,2;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1959;1;61,0;75,4;28;4;1;1;0;1234,30004882812;1;0,2;1,2;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1959;1;114,4;235,4;19;11;1;1;0;1234,30004882812;1;37,6;0,0;0,0;0,0;0,0;2,8;0,0;0,0;34,8;3,8;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,0;114,4;21,4;7,8;0,0;0,0;0,8;8,8;0,0;0,0;0,0;0,0;0,0;2,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1959;1;72,0;83,4;28;5;1;1;0;1234,30004882812;1;0,0;0,4;0,0;1,4;0,0;9,4;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;72,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1959;1;66,6;128,0;7;12;1;1;0;1234,30004882812;1;0,0;2,6;1,0;0,0;0,0;20,2;66,6;5,6;11,1;0,8;1,0;14,2;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,4;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/12/1958;1;87,8;216,6;22;8;1;1;0;1384,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,8;0,0;0,0;0,0;0,0;0,0;9,2;20,6;0,0;0,0;0,0;63,6;18,6;87,8;2,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1958;1;52,0;183,6;21;12;1;1;0;1384,09997558594;1;19,4;13,6;0,0;0,0;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;1,8;0,0;0,0;4,8;4,8;0,0;0,0;52,0;0,0;0,0;12,0;29,6;31,8;6,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/10/1958;1;35,6;80,0;7;9;1;1;0;1384,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;35,6;0,2;0,0;0,0;0,0;2,2;3,6;7,2;0,0;0,0;0,0;0,0;8,2;2,2;0,0;0,0;0,0;0,0;0,0;0,0;3,2;17,6;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/09/1958;1;23,6;67,0;9;7;1;1;0;1384,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,6;21,2;0,0;2,4;12,2;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,4;2,4;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/08/1958;1;9,8;13,0;30;3;1;1;0;1384,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/07/1958;1;26,8;31,4;23;5;1;1;0;1384,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,8;1,8;0,0;0,0;26,8;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/06/1958;1;31,0;61,4;15;7;1;1;0;1384,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;31,0;0,0;0,0;4,6;18,4;3,4;2,0;0,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/05/1958;1;27,4;126,8;24;15;1;1;0;1384,09997558594;1;0,0;0,0;0,4;9,8;1,2;16,4;0,0;1,0;0,4;0,0;0,0;0,0;12,2;1,8;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;27,4;10,6;0,0;26,4;1,8;7,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/04/1958;1;43,6;155,8;1;9;1;1;0;1384,09997558594;1;43,6;5,6;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,2;3,2;3,6;0,0;0,0;35,8;0,0;0,0;0,0;0,0;33,4;0,4;0,0;0,0;0,0;0,0;0,0;;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243025;2;01/03/1958;1;58,4;235,4;8;12;1;1;0;1384,09997558594;1;10,4;29,2;2,4;0,0;0,0;0,0;0,0;58,4;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,6;26,2;12,0;0,0;0,0;39,6;9,4;18,8;17,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/02/1958;1;25,2;75,3;27;5;1;1;0;1384,09997558594;1;0,0;0,0;0,0;0,0;12,5;0,0;3,6;13,2;0,0;20,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,2;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243025;2;01/01/1958;1;60,0;137,8;22;9;2;1;0;1384,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,8;4,8;0,0;0,0;60,0;1,0;0,0;0,0;0,3;1,2;24,2;22,2;0,3;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;1;2;1;1;1;
2243025;2;01/12/1957;1;28,4;101,2;23;11;1;1;0;1016,59997558594;1;0,0;0,0;2,8;10,0;17,4;19,6;7,2;3,6;1,2;3,6;0,0;1,6;0,0;0,0;0,0;0,0;0,0;5,8;0,0;0,0;0,0;0,0;28,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243025;2;01/11/1957;1;55,4;129,8;4;8;1;1;0;1016,59997558594;1;0,0;0,0;0,0;55,4;3,2;0,0;0,0;0,0;17,8;30,2;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,2;0,4;0,0;19,6;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
